source_class	file_id	file_name	md5sum	file_size	access	state	data_category	data_type	data_format	case_ids	case_submitter_ids	project_ids	case_count
biospecimen	3b2ce722-5918-4b23-bb2b-1e8a9bf09bb3	nationwidechildrens.org_biospecimen.TCGA-OL-A66P.xml	d1243ef8e58399f59d9166882cfe43b6	53962	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""f81ac8a2-4ce6-439e-b027-1c0bfc88ceaa""]"	"[""TCGA-OL-A66P""]"	"[""TCGA-BRCA""]"	1
biospecimen	3b51abe7-19b4-46fd-a09c-9f7487eaccf2	nationwidechildrens.org_biospecimen.TCGA-A7-A0D9.xml	82cd6568a42c53523079934b5ac3b13a	149937	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""17baef7c-d97d-4b98-ab53-503ef856523d""]"	"[""TCGA-A7-A0D9""]"	"[""TCGA-BRCA""]"	1
biospecimen	3b83d0c3-1b59-4f1c-a870-e945f5ecaf6b	nationwidechildrens.org_biospecimen.TCGA-UU-A93S.xml	a24a50def918c17729337a52312f26bc	43166	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""45013972-2dfd-4f82-a076-e3e4af1b43b8""]"	"[""TCGA-UU-A93S""]"	"[""TCGA-BRCA""]"	1
biospecimen	3b89f96f-1c8b-4cd2-8cad-74f26dbd2236	nationwidechildrens.org_ssf.TCGA-A2-A4RW.xml	1deefe34c6dff95d45da3fa2b3f9e6c1	15035	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""0d146997-cfdc-4587-888c-e876fc455c80""]"	"[""TCGA-A2-A4RW""]"	"[""TCGA-BRCA""]"	1
biospecimen	3b8e78db-0827-4a9d-8240-56c67eba2f25	nationwidechildrens.org_biospecimen.TCGA-BH-A5IZ.xml	b26c9be3e01151b04599e60e5b2fff16	73696	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""a8a33ba9-0976-4e19-b0e9-fa5ba4d4eaa8""]"	"[""TCGA-BH-A5IZ""]"	"[""TCGA-BRCA""]"	1
biospecimen	3bf230dd-b336-4b6f-aad2-41d3327097f3	nationwidechildrens.org_ssf.TCGA-EW-A1P4.xml	3a863fc196cf9fd1f912fddf577f630c	15718	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""521e2140-ae5b-456f-8699-97398d009687""]"	"[""TCGA-EW-A1P4""]"	"[""TCGA-BRCA""]"	1
biospecimen	3bf94273-946a-4bfa-ac93-aae550e227b0	nationwidechildrens.org_biospecimen.TCGA-A2-A0EX.xml	f740197ea4ea59c4eb758cfa9f7fb254	95757	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""9d8702e1-1a36-4bca-85ab-5f11d58d7953""]"	"[""TCGA-A2-A0EX""]"	"[""TCGA-BRCA""]"	1
biospecimen	3c0650a0-e2c8-43b2-9dc6-9905c7d15949	nationwidechildrens.org_biospecimen.TCGA-E9-A1R7.xml	e6a0008c081491c3c2c28354dd3dc2fa	88929	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""2680da86-c977-4611-b75f-df015283c023""]"	"[""TCGA-E9-A1R7""]"	"[""TCGA-BRCA""]"	1
biospecimen	3c13eeb7-9869-4e23-a280-257fba61c2f0	nationwidechildrens.org_biospecimen.TCGA-A2-A0T4.xml	5d1035ae5cee013ac4ff6ef85a2b69e1	99051	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""b0f8d698-a30e-4d8d-b0a2-a5a01fac8406""]"	"[""TCGA-A2-A0T4""]"	"[""TCGA-BRCA""]"	1
biospecimen	3c226ae2-c45c-4499-85b4-f129ed873d6c	nationwidechildrens.org_biospecimen.TCGA-AR-A0TV.xml	0a3f8264cb49f61768c1aab045162dfb	85888	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""6439621e-da61-4723-91cc-c5d87d0a4abc""]"	"[""TCGA-AR-A0TV""]"	"[""TCGA-BRCA""]"	1
biospecimen	3c25c098-8e48-423d-bfe1-df08ccb52371	nationwidechildrens.org_biospecimen.TCGA-OL-A6VR.xml	9fb564e1fc27166f75d9247ca4335542	52144	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""db3e1ce8-4a05-4bfc-b5ae-13cf789369e1""]"	"[""TCGA-OL-A6VR""]"	"[""TCGA-BRCA""]"	1
biospecimen	3c2e8f53-899e-469b-a0c0-02dfd5b96d3f	nationwidechildrens.org_biospecimen.TCGA-A2-A0SY.xml	58a68c9328475ca603ba25b6fcf09af7	88058	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""dc696e3c-f448-468f-a576-f4429be0338a""]"	"[""TCGA-A2-A0SY""]"	"[""TCGA-BRCA""]"	1
biospecimen	3c78069b-b4ce-4a5a-b895-65e6f3bacd86	nationwidechildrens.org_biospecimen.TCGA-E9-A247.xml	e6a3550aff0d0fde0b76b5090a69b46d	58927	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""636b0a90-c8c2-4ad6-a77d-6cd428a826d1""]"	"[""TCGA-E9-A247""]"	"[""TCGA-BRCA""]"	1
biospecimen	3cb81fce-501c-4989-b592-419448bf033f	nationwidechildrens.org_biospecimen.TCGA-D8-A1JM.xml	5a3b1750670043fea491989bb2bb4440	61370	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""3e775c99-ceda-4246-8d6f-0f58ca5097c8""]"	"[""TCGA-D8-A1JM""]"	"[""TCGA-BRCA""]"	1
biospecimen	3cc41c42-598c-4a99-9f29-9fc0cd5260db	nationwidechildrens.org_ssf.TCGA-A2-A0CW.xml	30dbf72b4edf138d364d8b4bac8e28c4	15726	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""32efa6e8-6b19-480a-9d04-ace02e93318a""]"	"[""TCGA-A2-A0CW""]"	"[""TCGA-BRCA""]"	1
biospecimen	3ccb9e41-8837-469d-9407-82450349d6d7	nationwidechildrens.org_biospecimen.TCGA-E2-A1LA.xml	16c2cb48ddaa871aab7d2b52aa05f420	57251	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""ce9e0309-9756-42d2-ae94-d91264a79498""]"	"[""TCGA-E2-A1LA""]"	"[""TCGA-BRCA""]"	1
biospecimen	3cd15cb2-471e-4762-b549-3a002cd398fc	nationwidechildrens.org_biospecimen.TCGA-E9-A3Q9.xml	efd032d3263b873a69e2de5278b63d23	53965	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""e36e985d-2c44-4e14-854a-7dbca4bb0304""]"	"[""TCGA-E9-A3Q9""]"	"[""TCGA-BRCA""]"	1
biospecimen	3ced9f95-46e3-4a13-8341-53f3471589df	nationwidechildrens.org_biospecimen.TCGA-S3-AA10.xml	225e9bca30ea6f2052c516fb4919c19c	43167	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""23c31c2e-336c-4878-a476-cf8d811b4875""]"	"[""TCGA-S3-AA10""]"	"[""TCGA-BRCA""]"	1
biospecimen	3cf3ec66-d615-43a9-9d35-dea2646b3503	nationwidechildrens.org_ssf.TCGA-BH-A1FM.xml	c82454e5d5aad154a975af46ac83435a	18978	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""7eb18190-5a41-4637-9783-f81bbde499e4""]"	"[""TCGA-BH-A1FM""]"	"[""TCGA-BRCA""]"	1
biospecimen	3d050ce7-3026-48ca-b160-47b4c5c66362	nationwidechildrens.org_biospecimen.TCGA-A7-A4SC.xml	79fa9dbbb1a32b336b9f60cab7bdbcc3	88226	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""ec0ab947-9341-4fff-bda4-fdfb9434d508""]"	"[""TCGA-A7-A4SC""]"	"[""TCGA-BRCA""]"	1
biospecimen	3d242085-5dc2-4503-b37c-fb11e57a5f1c	nationwidechildrens.org_biospecimen.TCGA-E2-A10E.xml	9800ed506fd0492a00588cb159eaddfc	67058	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""dc15a8ae-991e-421c-bc70-70e94f79dd17""]"	"[""TCGA-E2-A10E""]"	"[""TCGA-BRCA""]"	1
biospecimen	3d25121c-e2d0-4882-9dc5-409d02c8561c	nationwidechildrens.org_ssf.TCGA-AN-A04A.xml	7857beaedef403b10d115a570940165a	15520	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""e5aae05a-478e-4a55-a27c-12b2b4be302a""]"	"[""TCGA-AN-A04A""]"	"[""TCGA-BRCA""]"	1
biospecimen	3d422150-d0ab-40f7-817b-7d7b2c870e1a	nationwidechildrens.org_ssf.TCGA-AR-A24W.xml	7506249691eb6e94776993cc8a5ce2b8	15832	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""67526f5a-3a30-45b2-aeab-2b21a855063e""]"	"[""TCGA-AR-A24W""]"	"[""TCGA-BRCA""]"	1
biospecimen	3d8f744f-98b9-416c-bbd1-02043e30ea67	nationwidechildrens.org_biospecimen.TCGA-A8-A09D.xml	739ba5bbbb49690a7941671a479ec67f	80886	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""36449392-de76-4ee9-bc09-627a07e18727""]"	"[""TCGA-A8-A09D""]"	"[""TCGA-BRCA""]"	1
biospecimen	3da2b898-fb08-46f4-9b2d-7b675a2dadc8	nationwidechildrens.org_ssf.TCGA-AO-A03V.xml	1ee85801ffe33fd5ea59a615b63a0b74	15673	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""a6cb373a-1604-4e25-bd81-da6c3e4f06ee""]"	"[""TCGA-AO-A03V""]"	"[""TCGA-BRCA""]"	1
biospecimen	3dc1c6ce-41a0-4d14-8ae6-f86c7afc648f	nationwidechildrens.org_ssf.TCGA-A2-A0ER.xml	cf7a0fb9880f790de288c0bc0982efcd	15761	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""7455d832-ad66-40df-85d7-3a7051c4498d""]"	"[""TCGA-A2-A0ER""]"	"[""TCGA-BRCA""]"	1
biospecimen	3dd4cb5b-ec2b-4238-91ba-7ca9e8e48b17	nationwidechildrens.org_ssf.TCGA-AO-A0J2.xml	251a351ef3f6230371243f9e636b7463	15667	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""d2f2560c-ec80-4fea-9474-c47a2e85ea95""]"	"[""TCGA-AO-A0J2""]"	"[""TCGA-BRCA""]"	1
biospecimen	3e461e52-78cf-4a78-a7b3-0fe18f49c0f3	nationwidechildrens.org_ssf.TCGA-C8-A12N.xml	38e620fadb37120f66c3f6e6a72d5cbd	15712	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""b8a615f9-d19b-4b09-8ec8-0674e5c648cd""]"	"[""TCGA-C8-A12N""]"	"[""TCGA-BRCA""]"	1
biospecimen	3e485edc-034b-4fbe-b60a-ca6c6edbcec1	nationwidechildrens.org_biospecimen.TCGA-AR-A1AQ.xml	926e6b46d1411848442e99f524082d84	60585	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""98e0b4de-52fc-4945-9bf5-11e29368f939""]"	"[""TCGA-AR-A1AQ""]"	"[""TCGA-BRCA""]"	1
biospecimen	3ea52ebb-c191-41a1-bf89-71a29944ea38	nationwidechildrens.org_biospecimen.TCGA-E2-A14V.xml	bb2c5d8edbe04fe5aa029da9dccbab17	58914	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""3144f1fb-4342-4079-bfe8-940da4bfd88e""]"	"[""TCGA-E2-A14V""]"	"[""TCGA-BRCA""]"	1
biospecimen	3eadee5f-8f46-4675-8c79-db2443f722ad	nationwidechildrens.org_ssf.TCGA-AO-A129.xml	2204bb84e57b4389009077de3e0a8f53	15712	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""c70ee5e1-4703-4996-bb5c-f4cca0fb53ba""]"	"[""TCGA-AO-A129""]"	"[""TCGA-BRCA""]"	1
biospecimen	3eb173d2-f3f1-4757-bfc8-4c9113175af2	nationwidechildrens.org_biospecimen.TCGA-AC-A8OR.xml	426a94f756a99fe72c71a1972f61f564	41543	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""8cd1ba0b-ead9-4661-a796-6c9dbf1c42cd""]"	"[""TCGA-AC-A8OR""]"	"[""TCGA-BRCA""]"	1
biospecimen	3eb3403d-d10b-41e5-80e4-8f652c062e05	nationwidechildrens.org_biospecimen.TCGA-BH-A5J0.xml	1a7b3d0ad7f53da8c1e981c1897aaf34	52305	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""db55d9d9-dd56-4ca9-b1f1-0d929697b280""]"	"[""TCGA-BH-A5J0""]"	"[""TCGA-BRCA""]"	1
biospecimen	3eed5d61-8e9d-4127-8878-aad64795d3b8	nationwidechildrens.org_biospecimen.TCGA-B6-A0RV.xml	d807d8ef71dc5302c7f6e039a87313bc	74932	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""cd3faa15-743c-476f-ab0d-f205b14126b6""]"	"[""TCGA-B6-A0RV""]"	"[""TCGA-BRCA""]"	1
biospecimen	3f021662-064f-4958-b80a-d5b9958aa40d	nationwidechildrens.org_ssf.TCGA-AC-A3YJ.xml	c75213fab1ae5dbf339bdf70be35749b	14898	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""86cf879e-3b40-44dd-aaa7-6f49f54a15d9""]"	"[""TCGA-AC-A3YJ""]"	"[""TCGA-BRCA""]"	1
biospecimen	3f035fee-7dd3-45c6-8469-937c0cfe059d	nationwidechildrens.org_biospecimen.TCGA-A8-A08S.xml	5d6307963b72c9bf93015d01e5de23db	95825	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""2779fa01-ac93-4e80-a997-3385f72172c3""]"	"[""TCGA-A8-A08S""]"	"[""TCGA-BRCA""]"	1
biospecimen	3f084bfc-e2eb-48ef-b374-e70ddff7b1a5	nationwidechildrens.org_ssf.TCGA-C8-A27A.xml	02a3734e0a79d9181e690196ed9cf25c	15682	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""3b1f7e48-216d-47de-ba79-db350f52bff0""]"	"[""TCGA-C8-A27A""]"	"[""TCGA-BRCA""]"	1
biospecimen	3f22a25c-d14a-4699-abf4-b331259ec5cc	nationwidechildrens.org_ssf.TCGA-AC-A7VC.xml	21d6fb5fa54469dc07b2c2ecabc34473	14780	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""2b36853f-34d3-47c5-ba6a-e5a93233d2b1""]"	"[""TCGA-AC-A7VC""]"	"[""TCGA-BRCA""]"	1
biospecimen	3f570c8c-70f8-48ae-9459-0c7560c538e0	nationwidechildrens.org_ssf.TCGA-BH-A18N.xml	e18d0f2c5ac106c1ba46e2c015ecdc24	15717	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""665dd3d3-779c-4abd-b5d7-13342340451d""]"	"[""TCGA-BH-A18N""]"	"[""TCGA-BRCA""]"	1
biospecimen	3f8d0c41-c10f-4e5b-9ddb-8208de1ca6d4	nationwidechildrens.org_biospecimen.TCGA-BH-A18S.xml	8cbc6545e874a55fb873754cfee3767f	80987	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""433427a1-bacf-4381-91ba-5fec8a0953f9""]"	"[""TCGA-BH-A18S""]"	"[""TCGA-BRCA""]"	1
biospecimen	3fa4797f-3972-485c-a7de-462b5b7da1fb	nationwidechildrens.org_biospecimen.TCGA-BH-A0W3.xml	9eb25a177161bffc0669685f0e3ff45d	60065	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""3c612e12-6de8-44fa-a095-805c45474821""]"	"[""TCGA-BH-A0W3""]"	"[""TCGA-BRCA""]"	1
biospecimen	3fac8668-ac4d-4ead-a6cc-8a08e3a41225	nationwidechildrens.org_biospecimen.TCGA-D8-A1XW.xml	cb66e1be725656ea2a4614f1cc7906ce	59069	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""887b9e5b-99db-44ac-9c30-c0dc6877b41c""]"	"[""TCGA-D8-A1XW""]"	"[""TCGA-BRCA""]"	1
biospecimen	3fb42fb4-766a-4958-be5f-802b69d86954	nationwidechildrens.org_ssf.TCGA-AR-A2LR.xml	879c58d340ce795788ee18643bd99130	15853	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""d093173f-08ab-4138-bf3c-399c45a6e163""]"	"[""TCGA-AR-A2LR""]"	"[""TCGA-BRCA""]"	1
biospecimen	3fe1595f-7464-4d06-ba1e-90a3d010cf22	nationwidechildrens.org_ssf.TCGA-A1-A0SE.xml	ce2a758f13f2d720aa15ce549eb1eb4a	15734	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""c397e6c2-ba3a-4f5e-a258-c140611192fe""]"	"[""TCGA-A1-A0SE""]"	"[""TCGA-BRCA""]"	1
biospecimen	3ff6a132-f1be-4d3e-a24c-90927fb3e2b9	nationwidechildrens.org_biospecimen.TCGA-S3-AA15.xml	e8d1ac8b715d4099bc994bdcfbe09350	43328	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""e783e518-c1e5-4eac-8eaf-e2d65ccd9692""]"	"[""TCGA-S3-AA15""]"	"[""TCGA-BRCA""]"	1
biospecimen	3ff798f4-2ddd-4757-be69-a3dbd3616163	nationwidechildrens.org_ssf.TCGA-BH-A0DQ.xml	9fccd5fe8231ffd029fc4b93439dd85f	18847	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""a851ca14-7bbf-455b-a054-ec03979a4247""]"	"[""TCGA-BH-A0DQ""]"	"[""TCGA-BRCA""]"	1
biospecimen	3ffe5f02-d36b-4123-9c7a-e298c9a32ebe	nationwidechildrens.org_biospecimen.TCGA-AO-A0JA.xml	0bf386a1e8b17d6402d58c0b78e76eca	93377	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""86b7b206-8e69-432d-acc9-bccce710955e""]"	"[""TCGA-AO-A0JA""]"	"[""TCGA-BRCA""]"	1
biospecimen	400195f0-b663-4b9f-978f-9d7d07ffc3f5	nationwidechildrens.org_biospecimen.TCGA-AR-A256.xml	b90a4393da528d33fd54957d25627776	58930	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""d3d545b3-457f-4389-821f-704cb24aff7f""]"	"[""TCGA-AR-A256""]"	"[""TCGA-BRCA""]"	1
biospecimen	40097db5-1c73-48e0-8078-2f749641c463	nationwidechildrens.org_ssf.TCGA-D8-A1Y1.xml	4280c1611b9abdd4d2b89f0e48806633	15658	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""38a631a1-6875-4216-a335-ee93c90a86d6""]"	"[""TCGA-D8-A1Y1""]"	"[""TCGA-BRCA""]"	1
biospecimen	40206480-f918-44b4-ae68-a0229ba6409e	nationwidechildrens.org_biospecimen.TCGA-E9-A22A.xml	185df296995824898f21ab26c40f34a5	58927	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""4aacbc42-5ac5-4339-b9fa-c6e812084837""]"	"[""TCGA-E9-A22A""]"	"[""TCGA-BRCA""]"	1
biospecimen	402095ae-f22e-423c-8177-174535fbfbce	nationwidechildrens.org_biospecimen.TCGA-AO-A0J7.xml	64ac3749dc4155e8cf2d02677bdfb739	92565	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""9536bec0-dae0-4d63-a1b3-956741835243""]"	"[""TCGA-AO-A0J7""]"	"[""TCGA-BRCA""]"	1
biospecimen	405e2ed5-9a0a-4f2d-ab2b-893470cb3f3b	nationwidechildrens.org_biospecimen.TCGA-A8-A082.xml	2290790178b7966a095ff1f2f569819f	92387	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""5e4187c9-98f8-4bdb-a8da-6a914e96f47a""]"	"[""TCGA-A8-A082""]"	"[""TCGA-BRCA""]"	1
biospecimen	40cd7a71-7ba3-4f55-92c2-811d50efff05	nationwidechildrens.org_ssf.TCGA-E9-A2JT.xml	0448a6c6d7a662f8519106be7db7dc6c	15673	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""b35fbe19-0e6d-427e-b9be-ee3527b5fca6""]"	"[""TCGA-E9-A2JT""]"	"[""TCGA-BRCA""]"	1
biospecimen	4120ff79-f8f2-4955-b9e1-79a3ac2a43ba	nationwidechildrens.org_ssf.TCGA-AC-A6NO.xml	95ee658fb00d70408ad6a262cc8fac7a	14803	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""8d9b50d1-139b-4447-ae9c-e54764d9e2a7""]"	"[""TCGA-AC-A6NO""]"	"[""TCGA-BRCA""]"	1
biospecimen	412f9be1-564a-4a62-b4bd-952e2d24ab03	nationwidechildrens.org_biospecimen.TCGA-AR-A24L.xml	f5957359afd0c98dab24ea60d98965eb	61390	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""de646f6a-6d50-4be2-b3cd-f17554b234df""]"	"[""TCGA-AR-A24L""]"	"[""TCGA-BRCA""]"	1
biospecimen	4138b45a-87ff-407a-bcbc-8a24d11fca19	nationwidechildrens.org_ssf.TCGA-AC-A8OS.xml	958f28048ed84f26afb9af2160b6591c	14792	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""d5e655fe-3fbc-47b0-ba23-1d1dd01d591c""]"	"[""TCGA-AC-A8OS""]"	"[""TCGA-BRCA""]"	1
biospecimen	418d90ef-14d6-40c3-b7c9-d96ec9e9a52f	nationwidechildrens.org_ssf.TCGA-D8-A27N.xml	af6a9f7173e6c4f80b46392c4f877daa	15597	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""d5be2ab3-f748-480d-954b-385cf01b4c81""]"	"[""TCGA-D8-A27N""]"	"[""TCGA-BRCA""]"	1
biospecimen	41e3a324-4590-4cac-a51a-820911c7d729	nationwidechildrens.org_ssf.TCGA-AO-A0JL.xml	ab3b4f49bdb809f9edbfaf69fb40522f	15670	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""d5d8e76e-2f2a-49bc-ba0a-d51283611b16""]"	"[""TCGA-AO-A0JL""]"	"[""TCGA-BRCA""]"	1
biospecimen	41e4a1ea-e602-4c26-9ee9-7b9fcacd2662	nationwidechildrens.org_biospecimen.TCGA-A7-A26G.xml	48a011218d1825bf913bdd67468a1bf3	61390	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""5ed024e8-d05e-4c65-9441-eda9930ccc82""]"	"[""TCGA-A7-A26G""]"	"[""TCGA-BRCA""]"	1
biospecimen	41f67ff6-d27a-4e88-8290-586cbc773904	nationwidechildrens.org_ssf.TCGA-B6-A1KF.xml	ef15e863fa04a6c12f5ea6f767ea1d60	15591	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""f30eb65f-fb44-4062-ac39-a38d072f655f""]"	"[""TCGA-B6-A1KF""]"	"[""TCGA-BRCA""]"	1
